label,align,target_attract,delta_i_norm,delta_t_norm,consistency_to_mean
6.000000000000000000e+00,4.285614937543869019e-02,1.304380446672439575e-01,8.898786902427673340e-01,2.079610675573348999e-01,7.205724120140075684e-01
6.000000000000000000e+00,9.235127270221710205e-02,1.366975754499435425e-01,9.060435295104980469e-01,2.272995114326477051e-01,7.718290090560913086e-01
6.000000000000000000e+00,4.505038261413574219e-02,1.347079426050186157e-01,8.040407896041870117e-01,2.319411039352416992e-01,8.077835440635681152e-01
6.000000000000000000e+00,6.923664361238479614e-02,1.073956042528152466e-01,5.935680866241455078e-01,1.749653965234756470e-01,7.684879302978515625e-01
6.000000000000000000e+00,4.448429867625236511e-02,1.058483719825744629e-01,8.191162943840026855e-01,2.173007577657699585e-01,7.928141355514526367e-01
6.000000000000000000e+00,9.932475537061691284e-02,1.059340685606002808e-01,6.412248611450195312e-01,1.669839471578598022e-01,7.937612533569335938e-01
6.000000000000000000e+00,1.354899108409881592e-01,6.088174879550933838e-02,4.119964540004730225e-01,1.429172307252883911e-01,7.337575554847717285e-01
6.000000000000000000e+00,1.247992515563964844e-01,7.350301742553710938e-02,5.470274686813354492e-01,1.800832599401473999e-01,7.988630533218383789e-01
6.000000000000000000e+00,1.385183334350585938e-01,8.312653005123138428e-02,6.028584241867065430e-01,2.083089649677276611e-01,7.055090665817260742e-01
7.000000000000000000e+00,1.125894263386726379e-01,4.791329801082611084e-02,4.838130772113800049e-01,1.446900665760040283e-01,6.683064103126525879e-01
7.000000000000000000e+00,8.477182686328887939e-02,7.185088098049163818e-02,5.562272667884826660e-01,1.954003274440765381e-01,7.888189554214477539e-01
7.000000000000000000e+00,1.033763587474822998e-01,4.613620042800903320e-02,5.554101467132568359e-01,1.474134325981140137e-01,7.389479875564575195e-01
7.000000000000000000e+00,6.688442826271057129e-02,1.133051961660385132e-01,7.647563219070434570e-01,2.315489500761032104e-01,8.135787248611450195e-01
7.000000000000000000e+00,3.764841333031654358e-02,1.203543990850448608e-01,7.971934080123901367e-01,2.140812724828720093e-01,7.692261338233947754e-01
